index,Date,Open,High,Low,Close,Volume,OpenInt
61,1984-12-04,0.39699,0.40593,0.39699,0.39699,33571272,0
62,1984-12-05,0.41618,0.41618,0.41618,0.41618,73320817,0
63,1984-12-06,0.43668,0.43927,0.43668,0.43668,88482241,0
64,1984-12-07,0.43668,0.45335,0.43286,0.4354,137914578,0
65,1984-12-10,0.4354,0.4354,0.42646000000000006,0.42646000000000006,31091217,0
66,1984-12-11,0.42646000000000006,0.43286,0.42133999999999994,0.42133999999999994,34520809,0
67,1984-12-12,0.42133999999999994,0.42133999999999994,0.40724,0.40724,30697671,0
68,1984-12-13,0.41111000000000003,0.41873999999999995,0.41111000000000003,0.41111000000000003,18640984,0
69,1984-12-14,0.41111000000000003,0.42516000000000004,0.41111000000000003,0.42133999999999994,26812043,0
70,1984-12-17,0.43157,0.4354,0.43157,0.43157,34926875,0
71,1984-12-18,0.45718000000000003,0.45845,0.45718000000000003,0.45718000000000003,94979083,0
72,1984-12-19,0.45718000000000003,0.45845,0.43927,0.43927,88544707,0
73,1984-12-20,0.43927,0.44693999999999995,0.43668,0.43668,38999900,0
74,1984-12-21,0.43668,0.43927,0.42646000000000006,0.43157,34552047,0
75,1984-12-24,0.43927,0.44051999999999997,0.43927,0.43927,18834649,0
76,1984-12-26,0.44051999999999997,0.44566000000000006,0.44051999999999997,0.44051999999999997,18734702,0
77,1984-12-27,0.44309,0.44566000000000006,0.44309,0.44309,27542935,0
78,1984-12-28,0.44309,0.46103,0.44051999999999997,0.45845,46108958,0
79,1984-12-31,0.46487,0.46742,0.46487,0.46487,57940741,0
80,1985-01-02,0.46487,0.46487,0.44566000000000006,0.44566000000000006,48888858,0
81,1985-01-03,0.45335,0.46487,0.45335,0.45335,46465028,0
82,1985-01-04,0.45335,0.45588999999999996,0.44693999999999995,0.45335,38281489,0
83,1985-01-07,0.45335,0.45588999999999996,0.45081000000000004,0.45081000000000004,47664469,0
84,1985-01-08,0.45081000000000004,0.45588999999999996,0.44693999999999995,0.44693999999999995,39355963,0
85,1985-01-09,0.45845,0.46487,0.45845,0.45845,46496285,0
86,1985-01-10,0.47898,0.48027,0.47898,0.47898,77268906,0
87,1985-01-11,0.47898,0.48291000000000006,0.46998,0.47512,57184863,0
88,1985-01-14,0.48791,0.49298000000000003,0.48791,0.48791,75419782,0
89,1985-01-15,0.48791,0.49685,0.47898,0.47898,73895529,0
90,1985-01-16,0.48291000000000006,0.49056000000000005,0.48291000000000006,0.48291000000000006,52955655,0
91,1985-01-17,0.48291000000000006,0.49056000000000005,0.44821000000000005,0.44821000000000005,152694928,0
92,1985-01-18,0.44821000000000005,0.46742,0.44693999999999995,0.45718000000000003,98352467,0
93,1985-01-21,0.46742,0.46998,0.46742,0.46742,90756134,0
94,1985-01-22,0.48027,0.48291000000000006,0.48027,0.48027,118480242,0
95,1985-01-23,0.48027,0.48291000000000006,0.47251000000000004,0.47251000000000004,120060735,0
96,1985-01-24,0.47251000000000004,0.47251000000000004,0.46357,0.46357,110733964,0
97,1985-01-25,0.46357,0.47251000000000004,0.45335,0.47251000000000004,88813324,0
98,1985-01-28,0.48291000000000006,0.48791,0.48291000000000006,0.48291000000000006,114950679,0
99,1985-01-29,0.48291000000000006,0.48671000000000003,0.47763,0.47763,62394851,0
100,1985-01-30,0.47763,0.48671000000000003,0.47763,0.47763,137333627,0
101,1985-01-31,0.47763,0.47898,0.46357,0.46357,77037771,0
102,1985-02-01,0.46357,0.46487,0.45335,0.45718000000000003,38412687,0
103,1985-02-04,0.46742,0.46871999999999997,0.46742,0.46742,60801850,0
104,1985-02-05,0.46998,0.47898,0.46998,0.46998,52999380,0
105,1985-02-06,0.47898,0.47898,0.47898,0.47898,54223780,0
106,1985-02-07,0.47898,0.48535,0.47763,0.47763,68460656,0
107,1985-02-08,0.47763,0.47898,0.46998,0.47763,36819699,0
108,1985-02-11,0.48671000000000003,0.49056000000000005,0.48671000000000003,0.48671000000000003,96759474,0
109,1985-02-12,0.48671000000000003,0.48791,0.47512,0.47512,63169469,0
110,1985-02-13,0.47512,0.47512,0.45335,0.45335,146978950,0
111,1985-02-14,0.45335,0.45718000000000003,0.44051999999999997,0.44051999999999997,119036199,0
112,1985-02-15,0.44051999999999997,0.44821000000000005,0.43668,0.44693999999999995,48420341,0
113,1985-02-19,0.44566000000000006,0.44566000000000006,0.44051999999999997,0.44051999999999997,41786041,0
114,1985-02-20,0.44051999999999997,0.44309,0.42133999999999994,0.42133999999999994,61345349,0
115,1985-02-21,0.42901999999999996,0.43157,0.42901999999999996,0.42901999999999996,85958457,0
116,1985-02-22,0.42901999999999996,0.44566000000000006,0.42901999999999996,0.44051999999999997,63175710,0
117,1985-02-25,0.44051999999999997,0.44309,0.4354,0.4354,27480461,0
118,1985-02-26,0.4354,0.43668,0.42646000000000006,0.42646000000000006,52699519,0
119,1985-02-27,0.42646000000000006,0.42646000000000006,0.40081,0.40081,112551851,0
120,1985-02-28,0.40081,0.40081,0.39443,0.39443,88981989,0
121,1985-03-01,0.39443,0.39699,0.38289,0.39699,69004139,0
122,1985-03-04,0.40339,0.41491000000000006,0.40339,0.40339,42698113,0
123,1985-03-05,0.41366,0.41366,0.41366,0.41366,36469866,0
124,1985-03-06,0.41366,0.41366,0.39316,0.39316,53992643,0
125,1985-03-07,0.39316,0.39443,0.35344000000000003,0.35344000000000003,204694810,0
126,1985-03-08,0.35344000000000003,0.35344000000000003,0.33041,0.34319,132067403,0
127,1985-03-11,0.35473000000000005,0.3573,0.35473000000000005,0.35473000000000005,79761443,0
128,1985-03-12,0.36754000000000003,0.37138000000000004,0.36754000000000003,0.36754000000000003,61195418,0
129,1985-03-13,0.36754000000000003,0.36754000000000003,0.34702,0.34702,70034906,0
130,1985-03-14,0.34702,0.34962,0.34702,0.34702,67379925,0
131,1985-03-15,0.34702,0.36883,0.34448,0.36112,50594286,0
132,1985-03-18,0.36496,0.36883,0.36496,0.36496,34795683,0
133,1985-03-19,0.36496,0.36883,0.35089000000000004,0.35089000000000004,47814386,0
134,1985-03-20,0.35473000000000005,0.36112,0.35473000000000005,0.35473000000000005,112939166,0
135,1985-03-21,0.36112,0.36754000000000003,0.36112,0.36112,45309357,0
136,1985-03-22,0.36112,0.36754000000000003,0.35473000000000005,0.35473000000000005,22414173,0
137,1985-03-25,0.35473000000000005,0.35473000000000005,0.34448,0.34448,30666419,0
138,1985-03-26,0.35985,0.35985,0.35985,0.35985,33864887,0
139,1985-03-27,0.35985,0.36241,0.34962,0.34962,31053747,0
140,1985-03-28,0.34962,0.35473000000000005,0.34962,0.34962,36145026,0
141,1985-03-29,0.34962,0.35473000000000005,0.34962,0.35344000000000003,24313240,0
142,1985-04-01,0.35344000000000003,0.36112,0.34448,0.34448,31809629,0
143,1985-04-02,0.34448,0.34702,0.33551,0.33551,63425588,0
144,1985-04-03,0.33551,0.33681,0.33551,0.33551,67673532,0
145,1985-04-04,0.33551,0.33681,0.32911,0.33297,45140683,0
146,1985-04-08,0.33297,0.33551,0.31249,0.31249,55423212,0
147,1985-04-09,0.31249,0.31506999999999996,0.31249,0.31249,73595683,0
148,1985-04-10,0.33551,0.33938,0.33551,0.33551,63281919,0
149,1985-04-11,0.34192,0.35089000000000004,0.34192,0.34192,40905235,0
150,1985-04-12,0.34192,0.34192,0.33041,0.33297,20227720,0
151,1985-04-15,0.34192,0.34448,0.34192,0.34192,16685685,0
152,1985-04-16,0.34448,0.34702,0.34448,0.34448,18865893,0
153,1985-04-17,0.36112,0.36496,0.36112,0.36112,34370888,0
154,1985-04-18,0.36496,0.36754000000000003,0.36496,0.36496,56453959,0
155,1985-04-19,0.36496,0.36496,0.3573,0.35985,26780809,0
156,1985-04-22,0.35985,0.35985,0.34448,0.34448,28611169,0
157,1985-04-23,0.35344000000000003,0.35473000000000005,0.35344000000000003,0.35344000000000003,32990296,0
158,1985-04-24,0.35344000000000003,0.35985,0.35089000000000004,0.35089000000000004,22014360,0
159,1985-04-25,0.35089000000000004,0.35344000000000003,0.35089000000000004,0.35089000000000004,24438183,0
160,1985-04-26,0.35089000000000004,0.36112,0.34962,0.34962,33383865,0
161,1985-04-29,0.34962,0.35089000000000004,0.33681,0.33681,17347867,0
162,1985-04-30,0.33938,0.34192,0.33938,0.33938,26418474,0
163,1985-05-01,0.33938,0.34192,0.33297,0.33297,15992269,0
164,1985-05-02,0.32911,0.32911,0.30733,0.30733,91968038,0
165,1985-05-03,0.30733,0.32142,0.30733,0.32018,44097428,0
166,1985-05-06,0.32018,0.32272,0.31506999999999996,0.31506999999999996,15654933,0
167,1985-05-07,0.32018,0.32018,0.32018,0.32018,30010503,0
168,1985-05-08,0.3176,0.3176,0.3176,0.3176,40268035,0
169,1985-05-09,0.32018,0.32142,0.32018,0.32018,35439126,0
170,1985-05-10,0.32018,0.32785,0.32018,0.32272,37950406,0
171,1985-05-13,0.32272,0.32525,0.32018,0.32018,24325744,0
172,1985-05-14,0.32018,0.32142,0.31506999999999996,0.31506999999999996,33952331,0
173,1985-05-15,0.32018,0.32525,0.32018,0.32018,36376160,0
174,1985-05-16,0.34192,0.35089000000000004,0.34192,0.34192,64293923,0
175,1985-05-17,0.34192,0.35344000000000003,0.33938,0.34702,59083943,0
176,1985-05-20,0.34702,0.35473000000000005,0.34192,0.34192,54992169,0
177,1985-05-21,0.33938,0.33938,0.33041,0.33041,42541932,0
178,1985-05-22,0.33041,0.33297,0.32911,0.32911,33621242,0
179,1985-05-23,0.32785,0.32785,0.31506999999999996,0.31506999999999996,66699004,0
180,1985-05-24,0.31506999999999996,0.31506999999999996,0.28941,0.28941,164395532,0
181,1985-05-28,0.28556,0.28556,0.26891,0.26891,142499861,0
182,1985-05-29,0.27279000000000003,0.27535,0.27279000000000003,0.27279000000000003,68760507,0
183,1985-05-30,0.28046,0.28556,0.28046,0.28046,87826303,0
184,1985-05-31,0.28046,0.28814,0.27786,0.27786,103025194,0
185,1985-06-03,0.27148,0.27148,0.2561,0.2561,160641102,0
186,1985-06-04,0.27535,0.27786,0.27535,0.27535,112089572,0
187,1985-06-05,0.27535,0.28299,0.26891,0.26891,79873905,0
188,1985-06-06,0.27148,0.27148,0.27148,0.27148,75632194,0
189,1985-06-07,0.27148,0.27148,0.26126,0.26126,132535934,0
190,1985-06-10,0.26126,0.26381,0.25742,0.25742,88163639,0
191,1985-06-11,0.25742,0.26381,0.25742,0.25742,83865702,0
192,1985-06-12,0.25742,0.2587,0.25228,0.25228,69160316,0
193,1985-06-13,0.25228,0.25355,0.2369,0.2369,105842594,0
194,1985-06-14,0.2369,0.25228,0.23564000000000002,0.23564000000000002,157754993,0
195,1985-06-17,0.2369,0.23949,0.2369,0.2369,65911889,0
196,1985-06-18,0.24333000000000002,0.24715,0.24333000000000002,0.24333000000000002,73964239,0
197,1985-06-19,0.24975,0.25355,0.24975,0.24975,47964306,0
198,1985-06-20,0.25228,0.25228,0.25228,0.25228,53211785,0
199,1985-06-21,0.25742,0.26381,0.25742,0.25742,46333854,0
200,1985-06-24,0.27535,0.2792,0.27535,0.27535,57384755,0
201,1985-06-25,0.2792,0.28556,0.2792,0.2792,81966629,0
202,1985-06-26,0.28941,0.28941,0.28941,0.28941,36869682,0
203,1985-06-27,0.29328000000000004,0.2958,0.29328000000000004,0.29328000000000004,53674051,0
204,1985-06-28,0.29328000000000004,0.2958,0.28814,0.28814,37856706,0
205,1985-07-01,0.28941,0.2907,0.28941,0.28941,28848554,0
206,1985-07-02,0.28941,0.2907,0.27535,0.27535,21677030,0
207,1985-07-03,0.2792,0.2792,0.2792,0.2792,19103271,0
208,1985-07-05,0.28046,0.28299,0.28046,0.28046,10201316,0
209,1985-07-08,0.28046,0.28299,0.28046,0.28046,25718819,0
210,1985-07-09,0.28046,0.28299,0.28046,0.28046,41248811,0
211,1985-07-10,0.28814,0.28814,0.28814,0.28814,29573204,0
212,1985-07-11,0.28814,0.28941,0.28814,0.28814,18097505,0
213,1985-07-12,0.28814,0.28814,0.28556,0.28556,13118654,0
214,1985-07-15,0.28556,0.2907,0.28299,0.28299,21664520,0
215,1985-07-16,0.28299,0.28556,0.2792,0.2792,39980668,0
216,1985-07-17,0.28046,0.28556,0.28046,0.28046,32959059,0
217,1985-07-18,0.28046,0.28046,0.27535,0.27535,49938360,0
218,1985-07-19,0.27786,0.27786,0.27786,0.27786,32047020,0
219,1985-07-22,0.27786,0.27786,0.26891,0.26891,53630326,0
220,1985-07-23,0.26891,0.27279000000000003,0.26381,0.26381,47046009,0
221,1985-07-24,0.26381,0.26768000000000003,0.2587,0.2587,47052251,0
222,1985-07-25,0.26509,0.26768000000000003,0.26509,0.26509,87870023,0
223,1985-07-26,0.26509,0.26768000000000003,0.26509,0.26509,36401157,0
224,1985-07-29,0.26509,0.26509,0.2561,0.2561,21683262,0
225,1985-07-30,0.2587,0.26126,0.2587,0.2587,24950431,0
226,1985-07-31,0.2587,0.26126,0.25355,0.25355,22451651,0
227,1985-08-01,0.25355,0.25742,0.25355,0.25355,14380555,0
228,1985-08-02,0.25355,0.25355,0.25228,0.25228,27168123,0
229,1985-08-05,0.25228,0.25355,0.24588000000000002,0.24588000000000002,25750047,0
230,1985-08-06,0.24588000000000002,0.25228,0.24333000000000002,0.24333000000000002,17591496,0
231,1985-08-07,0.24333000000000002,0.2561,0.2369,0.2369,42317047,0
232,1985-08-08,0.24201999999999999,0.24333000000000002,0.24201999999999999,0.24201999999999999,41211327,0
233,1985-08-09,0.24333000000000002,0.24333000000000002,0.24333000000000002,0.24333000000000002,16998043,0
234,1985-08-12,0.24333000000000002,0.24333000000000002,0.23949,0.23949,15336331,0
235,1985-08-13,0.24333000000000002,0.24715,0.24333000000000002,0.24333000000000002,11819300,0
236,1985-08-14,0.24333000000000002,0.24333000000000002,0.23305,0.23305,80848426,0
237,1985-08-15,0.23305,0.23564000000000002,0.23051,0.23051,29335821,0
238,1985-08-16,0.23305,0.2369,0.23305,0.23305,23357459,0
239,1985-08-19,0.23949,0.24333000000000002,0.23949,0.23949,13349798,0
240,1985-08-20,0.24333000000000002,0.24333000000000002,0.24333000000000002,0.24333000000000002,18672225,0
241,1985-08-21,0.24333000000000002,0.24333000000000002,0.24333000000000002,0.24333000000000002,21477124,0
242,1985-08-22,0.24333000000000002,0.24333000000000002,0.2369,0.2369,34389635,0
243,1985-08-23,0.2369,0.23949,0.23564000000000002,0.23564000000000002,12275315,0
244,1985-08-26,0.24201999999999999,0.24201999999999999,0.24201999999999999,0.24201999999999999,9945186,0
245,1985-08-27,0.24333000000000002,0.24333000000000002,0.24333000000000002,0.24333000000000002,11969213,0
246,1985-08-28,0.24333000000000002,0.24588000000000002,0.24333000000000002,0.24333000000000002,11419481,0
247,1985-08-29,0.24333000000000002,0.24333000000000002,0.2369,0.2369,15648669,0
248,1985-08-30,0.23949,0.23949,0.23949,0.23949,11956721,0
249,1985-09-03,0.23949,0.23949,0.23564000000000002,0.23564000000000002,10444953,0
250,1985-09-04,0.2369,0.24201999999999999,0.2369,0.2369,13262346,0
251,1985-09-05,0.2369,0.23949,0.2369,0.2369,9151833,0
252,1985-09-06,0.23949,0.23949,0.23949,0.23949,25881231,0
253,1985-09-09,0.24333000000000002,0.24588000000000002,0.24333000000000002,0.24333000000000002,36900911,0
254,1985-09-10,0.24588000000000002,0.24975,0.24588000000000002,0.24588000000000002,33958590,0
255,1985-09-11,0.24715,0.24975,0.24715,0.24715,24288253,0
256,1985-09-12,0.25742,0.25742,0.25742,0.25742,31003756,0
257,1985-09-13,0.25742,0.25742,0.25228,0.25228,19671735,0
258,1985-09-16,0.25228,0.25228,0.24333000000000002,0.24333000000000002,10313774,0
259,1985-09-17,0.24333000000000002,0.24333000000000002,0.24333000000000002,0.24333000000000002,51243979,0
260,1985-09-18,0.2587,0.2587,0.2587,0.2587,33490067,0
261,1985-09-19,0.27148,0.27148,0.27148,0.27148,51962383,0
262,1985-09-20,0.27148,0.27279000000000003,0.26768000000000003,0.26768000000000003,37713009,0
263,1985-09-23,0.26891,0.27279000000000003,0.26891,0.26891,33071516,0
264,1985-09-24,0.26891,0.27535,0.26381,0.26381,24569372,0
265,1985-09-25,0.26381,0.26381,0.25355,0.25355,29142168,0
266,1985-09-26,0.25355,0.2561,0.25355,0.25355,14917801,0
267,1985-09-27,0.25355,0.2561,0.25355,0.25355,1924068,0
268,1985-09-30,0.25355,0.2561,0.25228,0.25228,10220051,0
269,1985-10-01,0.25228,0.25355,0.25228,0.25228,24638089,0
270,1985-10-02,0.25228,0.25355,0.24975,0.24975,5997095,0
271,1985-10-03,0.24975,0.24975,0.24715,0.24715,13643404,0
272,1985-10-04,0.24715,0.24715,0.23949,0.23949,19390627,0
273,1985-10-07,0.23949,0.24333000000000002,0.23949,0.23949,25637600,0
274,1985-10-08,0.24201999999999999,0.24201999999999999,0.24201999999999999,0.24201999999999999,24257025,0
275,1985-10-09,0.24201999999999999,0.24333000000000002,0.23949,0.23949,23095089,0
276,1985-10-10,0.25355,0.2561,0.25355,0.25355,72995960,0
277,1985-10-11,0.2561,0.2587,0.2561,0.2561,32990296,0
278,1985-10-14,0.26509,0.26509,0.26509,0.26509,43279072,0
279,1985-10-15,0.27148,0.27279000000000003,0.27148,0.27148,81960383,0
280,1985-10-16,0.28814,0.28941,0.28814,0.28814,80442370,0
281,1985-10-17,0.2907,0.30475,0.2907,0.2907,97103057,0
282,1985-10-18,0.2907,0.29328000000000004,0.28299,0.28299,64262686,0
283,1985-10-21,0.28299,0.28299,0.27535,0.27535,33152737,0
284,1985-10-22,0.28814,0.2907,0.28814,0.28814,118399008,0
285,1985-10-23,0.28814,0.2958,0.28814,0.28814,41379992,0
286,1985-10-24,0.29328000000000004,0.30095,0.29328000000000004,0.29328000000000004,76031993,0
287,1985-10-25,0.29328000000000004,0.29328000000000004,0.28814,0.28814,17647720,0
288,1985-10-28,0.28814,0.28941,0.28814,0.28814,16585731,0
289,1985-10-29,0.28814,0.28814,0.28556,0.28556,36501103,0
290,1985-10-30,0.30351,0.30351,0.30351,0.30351,63188204,0
291,1985-10-31,0.30351,0.30733,0.29712,0.29712,43247843,0
292,1985-11-01,0.29712,0.30351,0.29712,0.29712,25812525,0
293,1985-11-04,0.29838000000000003,0.30475,0.29838000000000003,0.29838000000000003,43429003,0
294,1985-11-05,0.29838000000000003,0.30475,0.29712,0.29712,29991754,0
295,1985-11-06,0.30733,0.3099,0.30733,0.30733,55904228,0
296,1985-11-07,0.31249,0.3176,0.31249,0.31249,88444752,0
297,1985-11-08,0.32785,0.33041,0.32785,0.32785,82022862,0
298,1985-11-11,0.32785,0.33041,0.32018,0.32018,49857149,0
299,1985-11-12,0.32018,0.32272,0.3176,0.3176,48426600,0
300,1985-11-13,0.3176,0.3176,0.3099,0.3099,28323810,0
301,1985-11-14,0.32018,0.32142,0.32018,0.32018,38906185,0
302,1985-11-15,0.32018,0.32272,0.3176,0.3176,22751507,0
303,1985-11-18,0.3176,0.32018,0.3176,0.3176,18003791,0
304,1985-11-19,0.3176,0.32018,0.30733,0.30733,26306034,0
305,1985-11-20,0.30733,0.3099,0.30351,0.30351,27630402,0
306,1985-11-21,0.30351,0.30733,0.30351,0.30351,28711116,0
307,1985-11-22,0.30351,0.30733,0.30095,0.30351,35907642,0
308,1985-11-25,0.30351,0.30733,0.30351,0.30475,27105642,0
309,1985-11-26,0.30475,0.3112,0.30351,0.3099,45865321,0
310,1985-11-27,0.3099,0.32142,0.30733,0.32018,53467909,0
311,1985-11-29,0.32018,0.32142,0.3176,0.32142,27617900,0
312,1985-12-02,0.32142,0.32272,0.32018,0.32272,27942742,0
313,1985-12-03,0.32272,0.32525,0.32018,0.32142,43247843,0
314,1985-12-04,0.32142,0.32911,0.32142,0.32785,46046495,0
315,1985-12-05,0.32785,0.33041,0.32018,0.32142,34901871,0
316,1985-12-06,0.32142,0.32142,0.31249,0.31506999999999996,18253682,0
317,1985-12-09,0.31506999999999996,0.32018,0.30733,0.3099,39006155,0
318,1985-12-10,0.3099,0.31249,0.30733,0.3112,56029170,0
319,1985-12-11,0.3112,0.32142,0.3112,0.31506999999999996,66267962,0
320,1985-12-12,0.3176,0.32272,0.3176,0.32018,34933112,0
321,1985-12-13,0.32018,0.32272,0.31506999999999996,0.32018,70041147,0
322,1985-12-16,0.32018,0.33938,0.32018,0.33297,80573558,0
323,1985-12-17,0.33297,0.33551,0.32525,0.32911,30416541,0
324,1985-12-18,0.34192,0.36496,0.34192,0.35473000000000005,156118276,0
325,1985-12-19,0.35473000000000005,0.36241,0.35344000000000003,0.35985,75332329,0
326,1985-12-20,0.35985,0.36241,0.35473000000000005,0.3573,57459722,0
327,1985-12-23,0.3573,0.35985,0.34448,0.34962,39943192,0
328,1985-12-24,0.34962,0.35089000000000004,0.34448,0.34702,18016293,0
329,1985-12-26,0.34702,0.35089000000000004,0.34448,0.34702,12787572,0
330,1985-12-27,0.34702,0.36112,0.34702,0.3573,34270933,0
331,1985-12-30,0.3573,0.36112,0.35344000000000003,0.35473000000000005,30029235,0
332,1985-12-31,0.35473000000000005,0.3573,0.35089000000000004,0.35089000000000004,24331982,0
333,1986-01-02,0.35089000000000004,0.35473000000000005,0.34702,0.35473000000000005,32746660,0
334,1986-01-03,0.35473000000000005,0.3573,0.35344000000000003,0.3573,67536112,0
335,1986-01-06,0.3573,0.3573,0.34962,0.35473000000000005,51606303,0
336,1986-01-07,0.35473000000000005,0.36754000000000003,0.35344000000000003,0.36754000000000003,131224078,0
337,1986-01-08,0.36754000000000003,0.37522,0.36241,0.36496,169449346,0
338,1986-01-09,0.36496,0.36754000000000003,0.34962,0.36112,124727201,0
339,1986-01-10,0.36112,0.36883,0.36112,0.36241,42735602,0
340,1986-01-13,0.36241,0.36883,0.35985,0.36754000000000003,60077213,0
341,1986-01-14,0.36754000000000003,0.37906,0.35985,0.37138000000000004,76050726,0
342,1986-01-15,0.37138000000000004,0.38289,0.36883,0.38164000000000003,118099161,0
343,1986-01-16,0.38164000000000003,0.39443,0.38164000000000003,0.39186,149140406,0
344,1986-01-17,0.39186,0.39443,0.38164000000000003,0.38289,96322191,0
345,1986-01-20,0.38289,0.38289,0.37394,0.38164000000000003,35532822,0
346,1986-01-21,0.38164000000000003,0.38419000000000003,0.37906,0.38289,42379524,0
347,1986-01-22,0.38289,0.38419000000000003,0.3573,0.37394,39880726,0
348,1986-01-23,0.37394,0.37522,0.36241,0.36754000000000003,43622665,0
349,1986-01-24,0.36754000000000003,0.37394,0.36112,0.36112,31228660,0
350,1986-01-27,0.36112,0.36241,0.35089000000000004,0.35344000000000003,108647478,0
351,1986-01-28,0.35344000000000003,0.3573,0.35089000000000004,0.35473000000000005,61995033,0
